,Unnamed: 0,app_ver_name,reviewer_language,device,review_month,star_rating,review_text,sentiment,topic,detail_topic
3733,3733,4.4.7,id,CPH1803,4,5,suka,positif,feedback,baik
3734,3734,unknown,id,lavender,4,5,aplikasi wajib ini mah,positif,feedback,baik
3735,3735,4.4.7,id,dandelion,4,5,good,positif,feedback,baik
3736,3736,4.4.7,id,RMX1941,4,5,menambah wawasan,positif,feedback,baik
3737,3737,4.4.4,id,a31,4,4,oke lah sip,positif,feedback,baik
3738,3738,4.4.3,id,NE1,4,5,aplikasinya memudahkan pengguna dan pecinta kai,positif,feedback,baik
3739,3739,4.4.7,en,greatlte,4,1,layanan genose kenapa tidak bisa klik pesan ya,negatif,pemesanan,errorpemesanan
3740,3740,4.4.3,en,1606,4,5,good,positif,feedback,baik
3741,3741,4.4.7,en,ASUS_X008,4,3,perbaikin atuh jadi lemot banget ini enakan versi lama mau klik jumlah penumpang aja tidak bisa bisa,negatif,pemesanan,errorpemesanan
3742,3742,4.4.7,id,1610,4,2,ini kenapa saya tiba tiba logout sendiri ya,negatif,registrasilogin,login
3743,3743,4.4.7,id,1610,4,2,pas mau masuk lagi tidak bisa bisa email yang anda masukkan tidak di kenali padahal saya yakin sandi saya juga tidak salah dan nomor telpon yang saya masukkan juga benar,negatif,registrasilogin,login
3744,3744,unknown,id,j1minilte,4,3,kai access saya butuh info sulitnya menggunakan menu layanan aplikasi kai mohon kembalikan reservasi seperti masa sebelum pandemi covid tidak semua orang memiliki hp android mohon dimudahkan karena kepentingan umum tolong sediakan reservasi untuk lansia keterbatasan fisik serta pengelihatan adapun minimarket semua enggan melayani dengan alasan gangguan mohon tindak lanjutnya terima kasih,negatif,feedback,lain
3745,3745,4.4.6,id,a51,4,1,halo kai ini saya mau ganti nomor telepon kenapa tidak bisa,negatif,pengaturan,editprofil
3746,3746,4.4.4,id,vince,4,5,simpel dan sangat membantu,positif,feedback,baik
3747,3747,4.4.7,en,kate,4,5,selalu suka booking tiket di aplikasi ini harga friendly,positif,feedback,baik
3748,3748,1.0.2.1,en,riva,4,1,saya tidak mengerti kenapa stasiun bekasi disediakan pelayanan genose tapi tidak menemukan jadwal itu di kai access untuk kereta api jarak jauh,negatif,feedback,lain
3749,3749,4.3.7,id,2027,4,5,pelayanan sangat memuaskan,positif,feedback,baik
3750,3750,4.4.7,en,1907,4,1,setiap pilih kursi selalu request time out,negatif,pemesanan,errorpemesanan
3751,3751,4.4.4,id,a20s,4,5,good,positif,feedback,baik
3752,3752,unknown,id,a10s,4,5,sangat terbantu sekali dengan adanya aplikasi ini terima kasih,positif,feedback,baik
3753,3753,unknown,id,dreamlte,4,1,kenapa tidak bisa ganti nomor kontak,negatif,pengaturan,editprofil
3754,3754,unknown,id,F3216,4,4,sangat membantu,positif,feedback,baik
3755,3755,unknown,en,dreamlte,4,2,tidak bisa balas di review sebelumnya ya jadi pas pesan loading lama bener tapi muncul nah pas mau ganti kursi sampai time out sendiri tidak bisa bisa solusinya gimana min login masuk lagi,negatif,pemesanan,errorpemesanan
3756,3756,4.4.7,id,cactus,4,5,sukses amin,positif,feedback,lain
3757,3757,4.4.4,id,m10lte,4,5,aplikasi yang sangat membantu tidak perlu repot untuk mengantri beli tiket,positif,feedback,baik
3758,3758,4.4.7,id,riva,4,3,saya mau tanya ketika login tidak bisa dan ada tulisannya invalid token maksudnya gimana ya,negatif,registrasilogin,login
3759,3759,4.4.4,id,a9y18qlte,4,5,baik,positif,feedback,baik
3760,3760,4.4.7,en,OP4B80L1,4,1,kenapa susah sekali connect ke linkaja saya jadi tidak bisa pesan tiket,negatif,pembayaran,errorpembayaran
3761,3761,4.4.4,id,j3xlte,4,5,mempermudah canggih dan menolong dalam memberikan solusi transportasi darat dalam kehidupan umat manusia,positif,feedback,baik
3762,3762,4.4.7,id,CPH1729,4,5,bagus,positif,feedback,baik
3763,3763,4.4.7,id,a31,4,4,transaksi lancar yang penting,positif,feedback,baik
3764,3764,4.4.4,id,ugglite,4,5,naik ka dari stasiun lempuyangan tapi genose di stasiun tugu untuk lansia sangat merepotkan tingkatkan layanan genose di stasiun setempat,negatif,feedback,lain
3765,3765,4.4.4,id,a31,4,5,mantap sangat membantu,positif,feedback,baik
3766,3766,4.4.7,id,1820,4,5,ok banget,positif,feedback,baik
3767,3767,4.4.7,id,grandpplte,4,1,kok aplikasinya di aku tiba tiba gabisa nyala ya layarnya cuma putih gitu padahal dulu bisa kok buat beli tiket mohon bantuannya terima kasih,negatif,error,crash
3768,3768,4.4.1,en,Infinix-X690B,4,5,nice,positif,feedback,baik
3769,3769,4.4.3,id,merlin,4,4,server sering sibuk saat ingin boarding password padahal sinyal bagus mohon diperbaiki,negatif,error,error
3770,3770,4.4.4,id,1606,4,5,wow,positif,feedback,baik
3771,3771,4.4.7,id,ido,4,1,update aplikasi yang baru malahan tidak bisa ubah jadwal,negatif,pemesanan,editpemesanan
3772,3772,unknown,id,CPH1803,4,1,kok tidak bisa registrasi ya,negatif,registrasilogin,registrasi
3773,3773,4.0.1,id,ASUS_X00R_2,4,5,good,positif,feedback,baik
3774,3774,4.4.7,id,ASUS_X00T_3,4,5,kereta indonesia,netral,feedback,lain
3775,3775,4.4.7,id,merlin,4,5,mantap,positif,feedback,baik
3776,3776,4.4.4,id,j4primelte,4,5,bagus nih buat kaum rebahan yang pengen ngebooking tiket anti ribet,positif,feedback,baik
3777,3777,4.4.1,id,j5xnlte,4,5,jos gandos mantap suratab,positif,feedback,baik
3778,3778,4.4.7,id,1820,4,1,kok lemot banget ya mau cek jadwal ka lama banget tidak kelar kelar loadingnya,negatif,pemesanan,getjadwal
3779,3779,4.4.6,id,vince,4,2,saya udah booking transaksi udah berhasil tapi di kai access tidak muncul gimana kebijakan nya,negatif,pembayaran,paymentnotif
3780,3780,4.4.7,id,crownlte,4,5,sangat membantu,positif,feedback,baik
3781,3781,4.4.4,id,j7elte,4,5,oke,positif,feedback,baik
3782,3782,4.3.3,id,mido,4,3,good,positif,feedback,baik
3783,3783,4.4.7,id,1814,4,2,tolong dong untuk pembayarannya jangan cuman di linkaja ditingkatkan lagi gopay dana bank alfamart untuk memudahkan,netral,pembayaran,metodebayar
3784,3784,4.4.5,en,OP4EFDL1,4,1,jadwalnya tidak ada tiba tiba jadi tidak bisa pesan tiket,negatif,pemesanan,errorpemesanan
3785,3785,4.4.7,id,a20,4,1,kenapa tidak bisa daftar padahal nomor sama email saya benar,negatif,registrasilogin,registrasi
3786,3786,4.4.7,id,m20lte,4,5,good,positif,feedback,baik
3787,3787,unknown,id,beryllium,4,5,sangat membantu dalam pemesanan tiket kereta untuk developer aplikasinya tolong di buatkan juga untuk metode pembayaran debit card untuk bank lain thanks,netral,pembayaran,metodebayar
3788,3788,4.4.7,id,ASUS_X00IDC,4,1,saya memesan tiket melalui aplikasi ini dan melakukan pembayaran menggunakan shopeepay tetapi tidak mendapat kode booking,negatif,pembayaran,paymentnotif
3789,3789,4.4.7,id,ugglite,4,2,mohon maaf nih kok abis diupdate malah gabisa login padahal email sama password nya sudah bener please tolong benerin,negatif,registrasilogin,login
3790,3790,4.4.5,id,OP4B79L1,4,5,mantap,positif,feedback,baik
3791,3791,4.4.7,en,j7y17lte,4,3,tidak bisa ubah edit no hp,negatif,pengaturan,editprofil
3792,3792,4.4.5,id,CPH1701,4,5,mantap,positif,feedback,baik
3793,3793,4.4.6,id,RMX1925,4,4,aplikasi yang mudah untuk melakukan pemesanan tiket kereta api,positif,feedback,baik
3794,3794,4.4.7,id,lancelot,4,5,ok banget,positif,feedback,baik
3795,3795,4.4.6,id,vince,4,5,kemudahan dalam booking dan fitur fitur pendukung lainnya yang memudahkan perjalanan dengan kai,positif,feedback,baik
3796,3796,4.4.5,en,A7000plus,4,4,pemesanan terakhir tidak tersimpan sebelumnya bisa tersimpan jadi agak nyesel setelah update,negatif,pemesanan,eticket
3797,3797,4.4.7,id,OP4F2F,4,5,beli tiket lewat aplikasi kai access lebih mudah tidak perlu antri di loket,positif,feedback,baik
3798,3798,4.4.5,id,lava35_sp31_lte_thai,4,5,bermanfaat,positif,feedback,baik
3799,3799,4.4.6,id,a20,4,5,sip,positif,feedback,baik
3800,3800,4.4.5,id,riva,4,1,kenapa pembayaran melalui bank bca tidak ada lagi dan kalo bisa melalui virtual account bank bca jadi kita tidak lagi mencari atm terdekat apalagi kalo pesan tiket malam malam,negatif,pembayaran,metodebayar
3801,3801,4.4.1,id,j1acevelte,4,5,bagus dan cepat untuk booking tiket,positif,feedback,baik
3802,3802,4.4.4,id,a30s,4,4,good,positif,feedback,baik
3803,3803,4.4.7,id,CPH1609,4,5,bagus akurat,positif,feedback,baik
3804,3804,unknown,id,ginkgo,4,1,kenapa sih gabisa login padahal udah bener semua tuh email no telepon sama password tapi ketika selesai tulisannya email atau password salah mulu udah di ganti beberapa kali juga sama aja,negatif,registrasilogin,login
3805,3805,4.4.7,id,ugglite,4,1,ini ada apa ya kok saya sudah registrasi terus tidak bisa login ya kok jawabannya token invalid terus,negatif,registrasilogin,login
3806,3806,unknown,en,j2y18lte,4,5,mantap,positif,feedback,baik
3807,3807,4.4.6,id,a6plte,4,5,good,positif,feedback,baik
3808,3808,4.4.5,id,a11q,4,5,sekarang mudah melakukan pembayaran pemesanan tiket,positif,feedback,baik
3809,3809,unknown,id,ASUS_Z010,4,5,very good,positif,feedback,baik
3810,3810,4.4.1,en,whyred,4,5,top,positif,feedback,baik
3811,3811,4.4.7,en,tulip,4,1,crash,negatif,error,crash
3812,3812,4.4.5,id,a50s,4,5,sangat membantu untuk mendapatkan tiket,positif,feedback,baik
3813,3813,4.4.6,id,begonia,4,5,kenapa saya gabisa pesan tiket kereta ya,negatif,pemesanan,errorpemesanan
3814,3814,unknown,id,a6plte,4,5,mantap jayalah perkereta apian indonesia,positif,feedback,baik
3815,3815,4.4.7,id,1718,4,5,puas,positif,feedback,baik
3816,3816,4.4.6,id,m20lte,4,5,kondektur nya ganteng ganteng,netral,feedback,lain
3817,3817,4.4.5,id,a30,4,3,kebanyakan update min,negatif,feedback,lain
3818,3818,4.4.5,en,OP4EEA,4,3,beberapa jadwal tidak muncul perbaiki ini,negatif,pemesanan,getjadwal
3819,3819,4.4.7,id,1811,4,5,mohon untuk alat pembayaran ditambah lagi,netral,pembayaran,metodebayar
3820,3820,4.4.1,id,CPH1605,4,5,mantap,positif,feedback,baik
3821,3821,4.4.7,id,R50A,4,1,selamat sore pt kai izin bertanya persyaratan apakah sekarang bagi penumpang kereta api jarak jauh dari pak radjimin,netral,feedback,lain
3822,3822,4.4.7,id,a31,4,5,mudah digunakan,positif,feedback,baik
3823,3823,4.4.5,id,A33w,4,5,bagus,positif,feedback,baik
3824,3824,4.4.6,id,1724,4,5,gas,netral,feedback,lain
3825,3825,4.4.7,id,j7elte,4,5,cepat lancar dan terpercaya,positif,feedback,baik
3826,3826,4.4.7,id,a20,4,5,sangat bermanfaat,positif,feedback,baik
3827,3827,4.4.6,id,A37f,4,4,aplikasi kai access ini sangat efisien apalagi untuk generasi sekarang yang no ribet cuma untuk penumpang yang sudah tua tapi bisa menggunakan hp ini sangat ribet,positif,feedback,baik
3828,3828,4.4.7,id,1920,4,3,ya oke lah,positif,feedback,baik
3829,3829,4.4.5,id,j7duolte,4,5,oke,positif,feedback,baik
3830,3830,unknown,id,PLE,4,5,tolong untuk penumpang kai di aplikasi jangan di batasi orang aja karena biar bisa pesan tiket ka untuk sekeluarga bisa melalui aplikasi terus semoga untuk pembatalan dan ganti jadwalnya bisa di lakukan melalui aplikasi juga,netral,pemesanan,maxpemesanan
3831,3831,4.4.7,en,beyond2,4,2,apaan sih habis di update malah gabisa mau ganti kursi time out mulu kalau emang kedepannya beli tiket kudu lewat aplikasi ini tuh ya seenggaknya benerin kek biar tidak gini amat,negatif,pemesanan,errorpemesanan
3832,3832,4.4.1,id,OP486C,4,4,kurang suka,negatif,feedback,lain
3833,3833,4.4.7,id,A37f,4,5,makasih kai,netral,feedback,lain
3834,3834,4.4.7,id,OP4B79L1,4,4,mantap,positif,feedback,baik
3835,3835,4.4.7,id,mido,4,5,semakin memudahkan pakai kai,positif,feedback,baik
3836,3836,4.4.7,en,a11q,4,2,saya titip pesan ke pembuat aplikasi pt kai bikin aplikasi yang enak gampang simpel dong ribetnya minta ampun itu pembayaran pakai dikasih durasi waktu gimana ceritanya,negatif,pembayaran,errorpembayaran
3837,3837,4.4.7,en,a11q,4,2,terus apa gunanya nambah jumlah penumpang di akun tapi maksimal transaksi orang harus nunggu besok untuk transaksi kode booking yang kedua dan masih banyak keribetan lainnya,negatif,pemesanan,maxpemesanan
3838,3838,4.4.5,id,ASUS_X00T_3,4,4,mantap,positif,feedback,baik
3839,3839,4.4.3,id,RMX2030,4,5,buat kai tolong dong tambahin kereta ekonomi jurusan kiaracondong lempuyangan jangan jakarta terus yang ditambahin kereta baru kereta jurusan dari bandung yang ekonomi nya dikit yang jurusan ke jawa semoga bakalan ditambah ya kereta dari bandung ke jawa kereta ekonomi dari bandung ke jawa cuma orang rantau an jawa juga banyak yang tinggal di bandung semoga diadakan yah kereta dari bandung kiaracondong lempuyangan yogyakarta solo terima kasih,netral,feedback,lain
3840,3840,4.4.6,id,CPH1819,4,5,mantap aplikasi bagus,positif,feedback,baik
3841,3841,4.4.1,id,OP4863,4,5,aplikasi yang sangat baik banyakin diskon tiketnya,positif,feedback,baik
3842,3842,4.4.3,id,OP4B80L1,4,4,sangat bagus,positif,feedback,baik
3843,3843,4.4.5,id,A37f,4,5,membantu transportasi,positif,feedback,baik
3844,3844,4.4.6,id,grandpplte,4,4,baik,positif,feedback,baik
3845,3845,4.4.7,id,vince,4,5,bagus saya suka aplikasi ini,positif,feedback,baik
3846,3846,unknown,id,ginkgo,4,5,mudah dan cepat,positif,feedback,baik
3847,3847,4.4.5,id,F1f,4,5,ok bagus dan sangat membantu,positif,feedback,baik
3848,3848,4.4.7,id,ASUS_Z012D,4,5,mantap,positif,feedback,baik
3849,3849,4.4.5,id,riva,4,5,mohon diperbaiki lagi aplikasinya kenapa sekarang tambah susah selalu muncul request time out,negatif,error,timeout
3850,3850,4.4.7,id,gtanotexllte,4,5,mudah di akses serta mudah dipahami,positif,feedback,baik
3851,3851,4.4.7,id,CPH1819,4,4,sangat membantu bagi pekerja yang misal mau antri tiket waktu nya mepet jadi harus beli kai biar tidak tergesa gesa dan antri duluan thanks kai,positif,feedback,baik
3852,3852,4.4.5,id,Infinix-X682B,4,5,saya suka saya suka,positif,feedback,baik
3853,3853,4.4.7,id,a5y17lte,4,5,bagus semua pelayanannya kalau bisa ditingkatkan,positif,feedback,baik
3854,3854,4.4.7,id,2027,4,5,good,positif,feedback,baik
3855,3855,4.4.6,id,A33w,4,4,kak saya mau tanya ini kan saya sudah pesan tiket ka lokal minggu yang lalu tapi kok hari ini saya suruh update kai access nya nanti tiketnya hilang tidak mohon segera di jawab soal nya kereta saya berangkat jam lagi,netral,feedback,lain
3856,3856,unknown,id,Infinix-X655C,4,5,dengan kai access sungguh sangat membantu mendapatkan berbagai info seputar kai maju dan terus berjaya kai yang selalu dibutuhkan masyarakat amin yra,positif,feedback,baik
3857,3857,unknown,id,1901,4,4,lemot,negatif,error,error
3858,3858,4.4.6,id,a20s,4,5,oke semakin bagus,positif,feedback,baik
3859,3859,4.4.5,id,A37f,4,3,harus ada peningkatan,netral,feedback,lain
3860,3860,unknown,id,Y21,4,2,di hp saya tiba tiba aplikasinya menghilang pas di download lagi tidak bisa berulang ulang bahkan tetap tidak bisa kenapa ya,negatif,error,crash
3861,3861,unknown,en,j4lte,4,1,aplikasi aneh ketika mau memesan tiket harus pemilik akun kalau saya mau membelikan orang tua yang tentunya lebih gaptek maka harus membuat akun khusus mengganti profil akun sudah beli ots harus hari ini mau memesan di aplikasi saja tidak fleksibel,negatif,pemesanan,bookbedaid
3862,3862,4.4.7,id,a20s,4,5,sangat membantu dan mantap,positif,feedback,baik
3863,3863,4.4.7,id,a71,4,1,kenapa saya belum mendapat email aktivasi,negatif,registrasilogin,registrasi
3864,3864,4.4.7,id,1904,4,4,berapa lama uang pembatalan kereta kembali sudah jam uang belum masuk ke rekening,negatif,feedback,lain
3865,3865,4.4.5,id,Infinix-X653C,4,5,bagus,positif,feedback,baik
3866,3866,4.4.6,id,OP4B79L1,4,4,dikit dikit minta update,negatif,feedback,lain
3867,3867,unknown,id,angelica,4,5,bagus,positif,feedback,baik
3868,3868,4.4.7,id,on7xelte,4,5,saya sangat terbantu dengan adanya aplikasi ini,positif,feedback,baik
3869,3869,4.4.7,id,dreamlte,4,5,keren bambang,positif,feedback,baik
3870,3870,unknown,id,land,4,1,payah tiap update pasti login selalu tidak bisa email dan sandi salah padahal sudah saya tulis benar bagaimana solusi nya,negatif,registrasilogin,login
3871,3871,4.4.5,id,j5xnlte,4,1,kenapa sih sering banget nyuruh update perasaan baru seminggu lagi daruratnya pesan tiket malah minta update lama,negatif,feedback,lain
3872,3872,unknown,id,CPH1909,4,1,mau mengubah data dan disimpan selalu muncul kata id num already exist,negatif,error,error
3873,3873,4.4.6,id,A1601,4,5,mantap,positif,feedback,baik
3874,3874,4.4.4,id,a31,4,5,ok,positif,feedback,baik
3875,3875,4.4.7,id,tulip,4,1,masih saja sulit sulit untuk login selalu saja muncul keterangan email tidak dapat dikenali padahal sebelumnya saya selalu pakai account email yang sama padahal hari ini mau beli tiket kereta galau minta tolong dong cs dibantu,negatif,registrasilogin,login
3876,3876,4.4.4,id,a10s,4,5,bagus,positif,feedback,baik
3877,3877,4.4.7,id,j5lte,4,5,maaf satu bintang dulu soalnya aplikasi saya tidak bisa login,negatif,registrasilogin,login
3878,3878,4.4.7,id,A37f,4,2,halo kai access saya ingin bertanya mengenai pembayaran tiket kereta yang saya pesan saya telah membayar nya lewat qris di ovo dan status berhasil namun saat saya cek di kai access tiket saya tidak muncul padahal sudah sukses di bayar saya harus bagaimana,negatif,pembayaran,paymentnotif
3879,3879,4.4.1,id,HWRNE,4,5,pt kai best,positif,feedback,baik
3880,3880,4.4.7,id,Infinix-X680B,4,5,saya sangat terbantu dengan aplikasi ini sekarang tidak perlu repot kesana kemari untuk mendapatkan tiket kereta cukup dengan sentuhan sepotong jari tiket sudah di tangan jaya selalu untuk kereta api indonesia,positif,feedback,baik
3881,3881,4.4.5,id,RMX1821,4,4,sudah lebih baik,positif,feedback,baik
3882,3882,4.4.5,en,j5y17ltedx,4,4,server lambat,negatif,error,error
3883,3883,4.4.1,id,on7xelte,4,2,tiba tiba logout sendiri terus pas masuk akunnya salah padahal sudah bener banget banget banget gimana nih,negatif,registrasilogin,login
3884,3884,unknown,id,1902,4,5,ok,positif,feedback,baik
3885,3885,4.4.5,id,a21s,4,5,naik kereta api tut tut tut,netral,feedback,lain
3886,3886,4.4.6,id,a50s,4,5,berguna,positif,feedback,baik
3887,3887,4.4.7,id,a11q,4,5,alhamdulillah selama menggunakan aplikasi ini lancar dan tidak ada kendala oke pokoknya,positif,feedback,baik
3888,3888,4.4.7,id,rolex,4,1,padahal email password udah bener kok tidak bisa login geram saya di buatnya hih,negatif,registrasilogin,login
3889,3889,4.4.6,en,ginkgo,4,5,bagus loh wkwk,positif,feedback,baik
3890,3890,4.4.5,id,CPH1605,4,5,ok,positif,feedback,baik
3891,3891,4.4.7,id,d2s,4,5,tambah keren,positif,feedback,baik
3892,3892,4.4.5,id,A1603,4,5,baik,positif,feedback,baik
3893,3893,4.4.7,id,rosy,4,1,kenapa tidak bisa login padahal saya mau beli tiket,negatif,registrasilogin,login
3894,3894,4.4.4,id,j7y17lte,4,5,tidak repot,positif,feedback,baik
3895,3895,4.4.4,id,grandpplte,4,5,sangat membantu,positif,feedback,baik
3896,3896,4.4.5,id,RE50BF,4,3,pesan tes genose di aplikasi kai selalu kuota penuh,negatif,pemesanan,errorpemesanan
